ID,logFC,AveExpr,t,P.Value,adj.P.Val,B
217634_at,2.835765973,6.169321629,10.55987549,8.97E-12,4.91E-07,16.20351217
202990_at,3.2818838,10.83049753,9.078688528,3.16E-10,5.04E-06,13.0319979
230193_at,4.380610699,10.5243222,8.993861744,3.91E-10,5.04E-06,12.8400623
241079_at,2.759008268,5.597475426,8.960316335,4.26E-10,5.04E-06,12.76385192
202411_at,2.882750986,14.26513764,8.929027042,4.61E-10,5.04E-06,12.69260994
223963_s_at,3.497926479,5.503051981,8.623656196,1.00E-09,9.13E-06,11.98937964
204844_at,2.735787804,8.004709246,8.459999033,1.53E-09,1.06E-05,11.60660816
203256_at,3.197254485,12.74572037,8.453893974,1.55E-09,1.06E-05,11.59225034
212365_at,3.416495901,11.22417846,8.354738115,2.00E-09,1.12E-05,11.35826558
203438_at,3.738837271,6.859606166,8.345843846,2.05E-09,1.12E-05,11.33720453
220513_at,6.297120624,7.692948264,8.209823027,2.92E-09,1.34E-05,11.01363472
202912_at,2.86699199,13.37445057,8.208593097,2.93E-09,1.34E-05,11.0106963
232674_at,3.415520395,7.806508777,8.021591908,4.79E-09,2.02E-05,10.56131943
1552487_a_at,3.60660079,10.85012121,7.927752578,6.14E-09,2.34E-05,10.33387904
204281_at,2.406576438,9.332547818,7.911237149,6.42E-09,2.34E-05,10.2937176
213793_s_at,1.899420782,9.960404672,7.742559727,1.01E-08,3.14E-05,9.881287474
228377_at,-2.832500723,5.875010844,-7.732769975,1.03E-08,3.14E-05,9.857226026
41037_at,2.442087133,9.396684556,7.693013668,1.15E-08,3.30E-05,9.759372982
203005_at,1.819373489,10.95709022,7.672416571,1.21E-08,3.32E-05,9.708589367
204475_at,6.493351536,13.11519091,7.651114736,1.28E-08,3.34E-05,9.656005573
211756_at,5.364676846,10.93089928,7.490570593,1.98E-08,4.92E-05,9.25767508
1569439_at,3.563861299,5.609596297,7.449243561,2.21E-08,5.07E-05,9.154565866
212364_at,2.740173806,11.61730077,7.440091681,2.27E-08,5.07E-05,9.13170106
203510_at,2.655625137,11.267153,7.431946055,2.32E-08,5.07E-05,9.111340757
231936_at,3.691400664,6.256800694,7.398769843,2.54E-08,5.22E-05,9.02832346
1570155_at,2.374805662,6.079357228,7.393045301,2.58E-08,5.22E-05,9.013983947
232164_s_at,3.582622885,11.67694962,7.370403291,2.74E-08,5.35E-05,8.957224721
225051_at,-1.60676773,10.2003483,-7.32606981,3.09E-08,5.83E-05,8.845892086
239828_at,-3.045370406,3.701861269,-7.284042727,3.47E-08,6.12E-05,8.740112453
202628_s_at,5.78746306,10.35912861,7.215562054,4.18E-08,7.14E-05,8.567258232
205241_at,2.144284975,12.34189407,7.202104814,4.34E-08,7.19E-05,8.533219319
231766_s_at,5.142622806,9.315585663,7.118895265,5.45E-08,8.71E-05,8.322236571
205157_s_at,3.037652014,14.92302712,7.110269573,5.58E-08,8.71E-05,8.300315701
205828_at,5.853110013,11.59277987,7.063305888,6.35E-08,9.64E-05,8.180802238
206528_at,1.688402714,7.594780248,7.025670838,7.04E-08,0.000104024,8.0848319
1554314_at,3.034964764,8.447700419,6.93194655,9.12E-08,0.000128011,7.845086123
213419_at,2.433821523,8.275405602,6.91512963,9.55E-08,0.000128011,7.801957611
202345_s_at,1.800043767,15.34737127,6.912057363,9.63E-08,0.000128011,7.7940749
213506_at,2.637165961,11.5154642,6.908575721,9.73E-08,0.000128011,7.785140488
1556773_at,5.945032766,10.07945557,6.904570558,9.83E-08,0.000128011,7.774860882
225688_s_at,2.131500885,11.90636122,6.893255767,1.01E-07,0.000128013,7.745810298
228863_at,2.064161396,8.540117134,6.887753235,1.03E-07,0.000128013,7.731677202
230877_at,-4.337393998,3.378491305,-6.867017437,1.09E-07,0.000132566,7.678386208
211980_at,2.563453416,12.7387714,6.843695222,1.16E-07,0.000138342,7.618388606
1552477_a_at,2.010866977,11.35110483,6.8279604,1.22E-07,0.000141437,7.577874618
206975_at,-3.189103782,3.446100118,-6.800599771,1.31E-07,0.000149416,7.507359255
232313_at,-3.975222648,3.377677003,-6.777356579,1.40E-07,0.000156128,7.447389024
204729_s_at,2.366756774,7.746628542,6.742434244,1.54E-07,0.000168607,7.35717149
204858_s_at,2.726059734,11.36650504,6.71833544,1.65E-07,0.000176768,7.294836444
229900_at,2.304332838,9.449955796,6.671337473,1.88E-07,0.000192317,7.173086992
232165_at,3.203401564,11.53737156,6.668418523,1.89E-07,0.000192317,7.165517506
203736_s_at,2.337766952,7.244444779,6.667568522,1.90E-07,0.000192317,7.163313092
217497_at,2.398595674,11.24927226,6.636238088,2.07E-07,0.000206072,7.082006159
212396_s_at,1.933599758,9.419286949,6.625414296,2.14E-07,0.000208602,7.053892684
1556163_a_at,2.667942204,6.20007192,6.615686842,2.20E-07,0.000210587,7.028616294
229622_at,2.994697814,7.122814695,6.596565221,2.32E-07,0.000218316,6.978900701
242399_at,-1.596995454,6.124639797,-6.555296173,2.60E-07,0.000240561,6.871473597
212236_x_at,1.929895982,14.98899728,6.549761508,2.64E-07,0.000240561,6.857053098
203439_s_at,2.432355457,7.402452134,6.540253501,2.71E-07,0.000243001,6.832272856
210026_s_at,2.563781263,11.11323393,6.527761398,2.81E-07,0.000246784,6.799701441
243446_at,3.16874702,6.036792355,6.523221062,2.84E-07,0.000246784,6.78785926
203324_s_at,2.477855733,12.52389443,6.506642904,2.98E-07,0.000250566,6.744602339
227372_s_at,1.934688681,10.79010989,6.493398763,3.09E-07,0.000256105,6.710025153
211160_x_at,2.808021752,12.19137339,6.47750279,3.23E-07,0.000262913,6.668501863
201976_s_at,2.49941787,11.48876693,6.473286914,3.27E-07,0.000262913,6.657485045
212662_at,1.668575007,8.69438823,6.466239836,3.34E-07,0.000262913,6.63906593
211964_at,2.635033617,12.26197103,6.46307428,3.37E-07,0.000262913,6.630790471
224102_at,-2.259094394,1.406424003,-6.441173267,3.58E-07,0.00027565,6.573509869
210355_at,4.013508738,10.75043973,6.405821645,3.95E-07,0.000290358,6.480953393
201249_at,3.776805624,8.251734109,6.40351754,3.98E-07,0.000290358,6.474916759
235492_at,1.943075184,8.806687412,6.403171156,3.98E-07,0.000290358,6.474009208
1554600_s_at,1.997573353,10.81056192,6.378784699,4.27E-07,0.000301439,6.410086818
224950_at,2.721462404,10.69494947,6.375912843,4.30E-07,0.000301439,6.402555404
1561673_at,2.475108432,5.135643277,6.33793592,4.79E-07,0.000326652,6.302890302
235133_at,-1.500987697,6.614519597,-6.336935721,4.80E-07,0.000326652,6.300263653
1552575_a_at,2.547569523,9.080360077,6.329622242,4.90E-07,0.000326652,6.281054786
1559891_at,2.646691803,5.883112099,6.320079698,5.03E-07,0.000331512,6.255984076
212179_at,-2.134044839,10.13338709,-6.304403368,5.26E-07,0.000335803,6.214780764
1554008_at,2.359099169,9.246482178,6.301777222,5.30E-07,0.000335803,6.207876139
241193_at,2.061879357,6.18197916,6.299160037,5.34E-07,0.000335803,6.20099447
218644_at,2.887803152,10.95157765,6.298820484,5.34E-07,0.000335803,6.2001016
220021_at,3.474283902,6.399818569,6.286574256,5.53E-07,0.000342981,6.167892831
238105_x_at,4.032970023,7.949019357,6.283263375,5.58E-07,0.000342981,6.159182647
221902_at,2.2073578,9.558419977,6.273625544,5.74E-07,0.000348519,6.133822267
221676_s_at,1.965096736,11.77496469,6.263349448,5.91E-07,0.000354831,6.106773574
212668_at,2.018229503,6.995478503,6.256604243,6.02E-07,0.000357721,6.089013956
211668_s_at,3.629325657,9.367602954,6.232218863,6.45E-07,0.000376413,6.024776866
1554274_a_at,1.908007691,6.894547239,6.230950849,6.47E-07,0.000376413,6.021435236
207373_at,5.133041676,6.804139818,6.21549648,6.76E-07,0.000382696,5.980697164
220927_s_at,-1.990347281,2.189378943,-6.2130913,6.81E-07,0.000382696,5.974355273
214192_at,-3.269840531,3.531429077,-6.210343627,6.86E-07,0.000382696,5.967109724
233450_at,-2.998982189,3.96384086,-6.19516016,7.16E-07,0.000395443,5.9270601
222136_x_at,-1.696076,7.895554785,-6.183885789,7.39E-07,0.000400169,5.897309394
206924_at,5.45825228,7.569395488,6.162984845,7.84E-07,0.000416528,5.84212911
202234_s_at,2.638075436,9.400802842,6.156210137,7.99E-07,0.000420276,5.824235831
1554413_s_at,-3.57283646,1.855661632,-6.138201814,8.41E-07,0.000438042,5.776654903
210941_at,2.370396884,6.4891769,6.134341441,8.50E-07,0.000438679,5.766451873
208156_x_at,2.077049,9.721964657,6.111451076,9.07E-07,0.000463685,5.705928657
225520_at,1.994537301,10.27982528,6.107349362,9.18E-07,0.000464762,5.695079301
208613_s_at,1.966436912,10.67332587,6.100729251,9.35E-07,0.000469217,5.677565901
204953_at,-3.913510433,2.861379938,-6.092734212,9.57E-07,0.000473502,5.656410756
206026_s_at,2.993107402,9.887884377,6.091105528,9.61E-07,0.000473502,5.652100616
227452_at,2.345240834,9.311528366,6.087014131,9.73E-07,0.000474748,5.641272293
204415_at,3.801980941,12.40931433,6.073011355,1.01E-06,0.000489601,5.604203048
232666_at,2.670648332,7.214991401,6.053578095,1.07E-06,0.000512803,5.552733995
226117_at,-1.738588375,9.911285105,-6.046941561,1.09E-06,0.000514226,5.535150855
218368_s_at,4.227154706,10.02351988,6.046471069,1.09E-06,0.000514226,5.53390419
209900_s_at,2.545970798,10.08695093,6.036576803,1.12E-06,0.000524346,5.507683683
203249_at,-1.551988995,8.58757731,-6.029561331,1.14E-06,0.000530356,5.489087973
209800_at,3.336090135,14.76083968,6.02119315,1.17E-06,0.00053854,5.466902149
224937_at,1.866108741,12.26932968,6.016268249,1.19E-06,0.000541571,5.453842902
204701_s_at,1.9191456,7.567939486,6.004565122,1.23E-06,0.000555241,5.422803248
1562665_at,1.890197876,5.735035746,5.985048745,1.30E-06,0.000582075,5.371020023
206300_s_at,4.144021924,10.07409533,5.979624073,1.32E-06,0.00058493,5.356622052
206858_s_at,3.025377975,8.618559101,5.976002346,1.33E-06,0.00058493,5.347008298
211527_x_at,2.896868868,8.25736357,5.974659096,1.34E-06,0.00058493,5.343442462
221249_s_at,-1.787007447,9.012013997,-5.971971434,1.35E-06,0.00058493,5.336307349
217168_s_at,-1.590256188,12.16206292,-5.956451936,1.41E-06,0.000601753,5.295097384
1555779_a_at,-2.702928851,8.350272546,-5.948356828,1.44E-06,0.000610837,5.273595653
226600_at,1.501347355,10.70986891,5.945726408,1.45E-06,0.000610837,5.266607981
203083_at,2.573906847,11.50964946,5.94074063,1.47E-06,0.000610868,5.253362112
206025_s_at,2.971281874,9.523435932,5.940338421,1.47E-06,0.000610868,5.252293481
209021_x_at,1.996588536,8.965175727,5.930022664,1.52E-06,0.000624322,5.224881986
236901_at,3.079385986,7.404192633,5.924137487,1.54E-06,0.00062712,5.209240607
212012_at,2.309789719,10.6085715,5.923201734,1.55E-06,0.00062712,5.206753402
227412_at,-1.575660321,7.703312627,-5.900366388,1.65E-06,0.00065944,5.146040799
212672_at,-2.028882726,9.325883492,-5.877534496,1.76E-06,0.000693586,5.085305574
1320_at,2.507813397,6.459879072,5.863186851,1.84E-06,0.000715787,5.047123471
209576_at,2.433224809,10.46596662,5.861449031,1.85E-06,0.000715787,5.042497947
222433_at,2.259943292,12.29715925,5.849767757,1.91E-06,0.000734785,5.011401593
202627_s_at,3.765684576,9.562313338,5.844201357,1.94E-06,0.000741306,4.996580704
201329_s_at,1.751158367,10.90826525,5.835387013,1.99E-06,0.000752435,4.973108372
203650_at,2.032952388,9.646137461,5.834093755,2.00E-06,0.000752435,4.969664095
202311_s_at,3.540683975,11.26437359,5.819986892,2.08E-06,0.000777926,4.932087903
204926_at,4.815874659,7.833541634,5.815024502,2.11E-06,0.000779186,4.918867071
227140_at,4.317289708,12.0866729,5.807813924,2.15E-06,0.000783906,4.899654215
226907_at,3.087476276,11.2223843,5.802161021,2.19E-06,0.000791362,4.884589885
232174_at,1.675791554,11.96943965,5.783937895,2.30E-06,0.000822659,4.836015832
209402_s_at,1.667888969,8.344348495,5.77699331,2.35E-06,0.000833661,4.817500358
216548_x_at,2.033362429,8.399090804,5.773992887,2.37E-06,0.000835399,4.809499941
214039_s_at,1.738756892,13.28493003,5.760148923,2.46E-06,0.000859329,4.772580052
206129_s_at,1.893458035,5.80214866,5.759593066,2.47E-06,0.000859329,4.771097458
227371_at,1.6721338,9.690073433,5.752378025,2.52E-06,0.000863622,4.751851958
226773_at,-1.948003639,9.73668446,-5.749698822,2.54E-06,0.000863622,4.744704761
239360_at,1.963112201,6.131252153,5.742170941,2.59E-06,0.000863622,4.724621062
209684_at,1.81508801,12.61058237,5.741124631,2.60E-06,0.000863622,4.721829384
206927_s_at,2.435475953,5.834786362,5.739399575,2.61E-06,0.000863622,4.717226618
232442_at,1.699004734,7.261074365,5.733920848,2.66E-06,0.000863622,4.702607411
205572_at,2.224767387,7.764373915,5.732626574,2.66E-06,0.000863622,4.699153616
238979_at,-1.726523466,3.25663337,-5.732005141,2.67E-06,0.000863622,4.697495279
223642_at,3.643476181,7.443514082,5.730946413,2.68E-06,0.000863622,4.694669954
229513_at,-2.039953979,9.268891096,-5.729106281,2.69E-06,0.000863622,4.689759239
224773_at,2.081336537,9.510515024,5.728010203,2.70E-06,0.000863622,4.686834086
221126_at,2.719069615,4.775157286,5.726906921,2.71E-06,0.000863622,4.683889652
223520_s_at,2.050543185,7.662983775,5.723356043,2.74E-06,0.000863622,4.674412692
229111_at,-1.620595273,9.095748672,-5.723063897,2.74E-06,0.000863622,4.673632954
225612_s_at,1.544591685,12.78378634,5.716934593,2.79E-06,0.000863622,4.657272942
206122_at,1.819109921,10.18750989,5.716887701,2.79E-06,0.000863622,4.657147773
205483_s_at,3.84356061,12.67741371,5.715816689,2.80E-06,0.000863622,4.654288905
218468_s_at,3.337336633,9.713642772,5.708201332,2.86E-06,0.000872736,4.633959578
229975_at,4.070074222,8.081550266,5.690955144,3.00E-06,0.00091168,4.587910858
232330_at,-2.000655161,7.822984531,-5.686775342,3.04E-06,0.000917526,4.576748451
225820_at,-2.19644666,8.084594016,-5.681474184,3.08E-06,0.0009264,4.562590298
205375_at,2.543500429,9.464144116,5.676567741,3.13E-06,0.000934335,4.549485248
217764_s_at,2.053634293,12.15449012,5.668882472,3.20E-06,0.000949875,4.528955911
244321_at,1.974400411,7.311459941,5.658410804,3.29E-06,0.000968185,4.50097937
231192_at,2.406573297,10.16349968,5.656056869,3.32E-06,0.000969504,4.494689871
209863_s_at,1.64790502,13.24495359,5.652119096,3.35E-06,0.000975253,4.48416799
226576_at,-1.777051892,7.470546705,-5.63875316,3.48E-06,0.000999048,4.448449008
240640_at,-2.157861512,3.26591886,-5.633520283,3.54E-06,0.000999048,4.434462782
1555423_at,1.539072262,5.652514062,5.630202437,3.57E-06,0.000999048,4.425594416
224774_s_at,1.912914904,9.749995265,5.630084226,3.57E-06,0.000999048,4.425278439
211195_s_at,3.760037036,5.164657696,5.628894736,3.58E-06,0.000999048,4.422098908
205656_at,1.677198519,8.626991512,5.628834664,3.58E-06,0.000999048,4.421938333
226129_at,1.717651977,12.67775793,5.627310368,3.60E-06,0.000999048,4.417863773
217762_s_at,2.066918645,12.22235999,5.622943605,3.64E-06,0.001006481,4.406190588
209337_at,-1.619585851,10.60431666,-5.617788837,3.70E-06,0.001011992,4.392409974
1562863_at,1.986567897,8.105803295,5.605670113,3.83E-06,0.001041622,4.360008178
205574_x_at,2.937450657,8.223341805,5.603475372,3.85E-06,0.001042869,4.354139524
204581_at,-5.021478201,4.638175442,-5.601786673,3.87E-06,0.001042869,4.349623886
206581_at,2.120038868,9.378167482,5.594657487,3.95E-06,0.001050587,4.330559065
201250_s_at,2.330010728,12.08111938,5.592435994,3.98E-06,0.001050587,4.324617991
210511_s_at,4.883488685,10.69623658,5.592379062,3.98E-06,0.001050587,4.32446573
214290_s_at,2.101846137,12.22666534,5.585155897,4.06E-06,0.001061124,4.305147154
200730_s_at,1.619186774,10.8965422,5.584158633,4.07E-06,0.001061124,4.302479798
218469_at,3.103368658,10.40204255,5.564666544,4.31E-06,0.001114708,4.250337951
207714_s_at,2.782351592,11.32958523,5.563304042,4.32E-06,0.001114708,4.246692746
239146_at,-1.797148665,6.477608049,-5.55437048,4.43E-06,0.001130515,4.222790599
235535_x_at,-1.549161559,8.10615473,-5.553464196,4.45E-06,0.001130515,4.220365651
230983_at,-2.770779951,6.759324266,-5.550420935,4.48E-06,0.001132179,4.212222591
213012_at,1.681579493,9.187706025,5.549711307,4.49E-06,0.001132179,4.210323751
239610_at,-2.53884336,3.762864715,-5.544652222,4.56E-06,0.001143407,4.196786052
238586_at,2.743849758,5.256133015,5.534575174,4.69E-06,0.001154662,4.169818327
204793_at,-1.782467914,8.094092179,-5.534101278,4.70E-06,0.001154662,4.16855003
211981_at,2.293159864,9.454513937,5.532769284,4.72E-06,0.001154662,4.164985159
1554779_s_at,3.853052134,5.965226395,5.531754264,4.73E-06,0.001154662,4.162268582
239017_at,-1.897562328,7.310321969,-5.53173202,4.73E-06,0.001154662,4.162209048
220559_at,3.324166017,7.133889879,5.528189886,4.78E-06,0.001161234,4.152728718
238622_at,1.815305671,8.647974126,5.518836662,4.91E-06,0.001182207,4.127693534
225513_at,-1.781462766,3.990473868,-5.508196414,5.06E-06,0.001196771,4.099210393
239321_at,-1.786109773,1.71632516,-5.506101722,5.09E-06,0.001196771,4.093602687
211148_s_at,2.445374737,6.370326045,5.505456859,5.10E-06,0.001196771,4.091876296
243555_at,3.022785078,6.664257431,5.505434761,5.10E-06,0.001196771,4.091817138
212013_at,2.681524133,10.02055789,5.502973398,5.14E-06,0.001200076,4.085227616
45297_at,1.973065416,10.93813416,5.501307906,5.16E-06,0.001200676,4.080768691
1559078_at,-2.271567432,8.680713201,-5.496545904,5.23E-06,0.001207058,4.068019249
222368_at,-1.939039718,7.936980225,-5.496492153,5.23E-06,0.001207058,4.067875336
203476_at,1.808778009,12.34655147,5.488528181,5.35E-06,0.001225101,4.04655181
204126_s_at,2.44577447,8.184908569,5.488367876,5.36E-06,0.001225101,4.046122576
238084_at,1.79500999,7.816596741,5.480191436,5.48E-06,0.001243689,4.02422842
1553401_at,1.691504744,5.451990091,5.478628642,5.51E-06,0.0012441,4.020043512
207517_at,2.474027084,8.326662656,5.475586389,5.55E-06,0.001246807,4.011896682
1554163_at,2.553626292,5.7749161,5.474992295,5.56E-06,0.001246807,4.010305735
1562290_at,2.770476107,8.079752476,5.470403915,5.64E-06,0.001253774,3.998018042
235857_at,2.206541179,10.25594724,5.456120107,5.87E-06,0.001287511,3.959762745
231094_s_at,2.333622981,8.082078991,5.453755146,5.91E-06,0.001287969,3.95342838
223869_at,3.23136779,5.724902492,5.449402723,5.99E-06,0.00129437,3.941770426
206343_s_at,2.872807487,8.636522607,5.449249087,5.99E-06,0.00129437,3.941358906
212914_at,-1.897810932,8.689958038,-5.440858924,6.14E-06,0.001315425,3.918884667
234416_at,-3.148342315,3.787203207,-5.42964891,6.34E-06,0.001345667,3.88885472
218856_at,1.566956496,12.24008653,5.428829589,6.35E-06,0.001345667,3.88665978
205479_s_at,3.283482403,12.04708801,5.423233314,6.45E-06,0.001352375,3.871667146
226311_at,3.224876338,9.479381038,5.422034663,6.47E-06,0.001352375,3.868455834
38521_at,-3.323532966,7.297397825,-5.419391659,6.52E-06,0.001352375,3.861374848
223541_at,2.510972081,11.8158836,5.417421651,6.56E-06,0.001352375,3.856096828
204558_at,1.622923072,7.779967917,5.413133595,6.64E-06,0.001352375,3.844608069
219725_at,3.101448379,7.936276731,5.412221517,6.66E-06,0.001352375,3.842164342
235549_at,2.488276751,6.640431795,5.411898767,6.67E-06,0.001352375,3.841299595
225258_at,2.216601996,11.59247278,5.410591944,6.69E-06,0.001352375,3.837798195
203744_at,2.089572188,10.6905174,5.409236939,6.72E-06,0.001352375,3.834167667
233052_at,-3.162246692,2.552441041,-5.407779055,6.74E-06,0.001352375,3.830261454
219304_s_at,-1.854409211,7.45108833,-5.406923313,6.76E-06,0.001352375,3.827968584
209126_x_at,1.734738713,14.9625517,5.40437458,6.81E-06,0.001352375,3.821139448
215768_at,-1.87589557,7.450311348,-5.403502155,6.83E-06,0.001352375,3.818801826
213848_at,1.538450725,11.56110059,5.401220136,6.87E-06,0.001352375,3.812687196
1566029_at,1.642744865,6.320059033,5.400677667,6.88E-06,0.001352375,3.811233646
218691_s_at,2.054947181,8.543034955,5.400574609,6.88E-06,0.001352375,3.810957502
217418_x_at,-4.033822126,6.507815759,-5.399752338,6.90E-06,0.001352375,3.80875421
60474_at,2.089319558,11.73975535,5.397551315,6.94E-06,0.001356062,3.802856465
1562068_at,2.054499029,5.792300442,5.395630107,6.98E-06,0.001358687,3.797708431
225664_at,2.757344569,11.92468944,5.392388445,7.05E-06,0.001366491,3.789021992
239809_at,1.964589432,9.180963196,5.387016218,7.16E-06,0.001378284,3.774626053
1566880_at,-3.202303593,4.209469434,-5.383114551,7.24E-06,0.001388482,3.764170479
201995_at,1.993658968,11.16673851,5.380408917,7.29E-06,0.001394385,3.75691986
205891_at,1.859370722,9.900707672,5.377024199,7.36E-06,0.001402689,3.747849257
213112_s_at,2.493649042,7.234540464,5.355478236,7.83E-06,0.001477224,3.690105013
237285_at,-2.525755986,3.868313189,-5.355398636,7.84E-06,0.001477224,3.689891669
231924_at,2.163383231,7.055480492,5.347930104,8.00E-06,0.001503965,3.669874184
212980_at,-1.814124812,8.334005784,-5.342041814,8.14E-06,0.001519094,3.654091658
213230_at,2.27226982,8.446512914,5.336529995,8.27E-06,0.001528448,3.639317835
242397_at,2.511646735,6.343285562,5.336414097,8.27E-06,0.001528448,3.639007177
208029_s_at,1.948411187,11.44370393,5.334012947,8.33E-06,0.00153043,3.632571053
227533_at,-1.818199813,9.21790725,-5.332621381,8.36E-06,0.00153043,3.628841023
205535_s_at,3.637132724,8.383856793,5.33031433,8.42E-06,0.00153043,3.622657032
236034_at,1.96592794,8.468133227,5.330292232,8.42E-06,0.00153043,3.6225978
238741_at,2.915424177,10.9017239,5.32657406,8.51E-06,0.001533532,3.612631219
208498_s_at,-3.555097607,7.657011147,-5.325865946,8.53E-06,0.001533532,3.6107331
205438_at,3.431789095,6.445863387,5.324550686,8.56E-06,0.001534272,3.607207498
229947_at,3.119447682,9.245783749,5.321928914,8.62E-06,0.001537276,3.60017969
207749_s_at,2.029825305,8.504109792,5.320883462,8.65E-06,0.001537276,3.597377279
212827_at,-4.058630003,7.646046081,-5.317959493,8.72E-06,0.001538284,3.589539314
217997_at,1.748091418,10.63307165,5.310426211,8.91E-06,0.001566772,3.569345314
228905_at,-1.525267523,7.70174845,-5.300079001,9.18E-06,0.001592443,3.541607444
204337_at,2.846089977,9.888865603,5.299755296,9.19E-06,0.001592443,3.540739672
205490_x_at,1.707265848,11.37336503,5.299180583,9.20E-06,0.001592443,3.53919901
226344_at,-2.83254452,6.855317648,-5.294264251,9.33E-06,0.001609902,3.526019447
226975_at,-1.547509232,8.877451911,-5.289371511,9.47E-06,0.001622403,3.512902973
205534_at,3.515091461,10.11624636,5.286053567,9.56E-06,0.001632589,3.504008136
1552946_at,3.698967072,7.19582161,5.285003063,9.59E-06,0.001632589,3.5011919
213587_s_at,-2.581704199,8.100170721,-5.283648335,9.62E-06,0.001633775,3.497560082
228826_at,-2.079560319,6.980826559,-5.282226668,9.66E-06,0.001633775,3.493748799
236738_at,2.945125059,6.795099021,5.279522209,9.74E-06,0.001633775,3.48649851
235369_at,-1.810158944,7.034300215,-5.278595717,9.76E-06,0.001633775,3.484014701
209995_s_at,-3.716521927,7.092671447,-5.278282237,9.77E-06,0.001633775,3.4831743
210119_at,2.741703163,9.903778295,5.269042019,1.00E-05,0.001669311,3.458402212
214763_at,2.337308663,8.413211171,5.267603601,1.01E-05,0.001669311,3.454545927
227198_at,-2.990842569,5.915547507,-5.266522126,1.01E-05,0.001669311,3.451646574
205289_at,3.050211295,10.14306926,5.263789281,1.02E-05,0.001677358,3.444320002
206201_s_at,-2.451675423,6.768066602,-5.260802229,1.03E-05,0.001684283,3.436311895
225806_at,2.181960148,11.43118378,5.259209292,1.03E-05,0.001684283,3.432041312
238460_at,3.684898908,9.773395989,5.25212822,1.05E-05,0.001696319,3.413057251
205861_at,-3.416964939,6.804659884,-5.251933319,1.05E-05,0.001696319,3.412534727
207121_s_at,1.561161811,13.01998435,5.251746086,1.05E-05,0.001696319,3.412032762
206244_at,-3.040051105,4.328508247,-5.246859834,1.07E-05,0.001708399,3.398932857
210356_x_at,-3.672859309,6.983118738,-5.245529306,1.07E-05,0.001708399,3.395365743
202235_at,1.980623787,8.400498644,5.237430062,1.10E-05,0.001730678,3.373651821
204420_at,2.499698375,11.17002621,5.236047815,1.10E-05,0.001732549,3.369946038
219787_s_at,1.721052729,10.72142585,5.233428938,1.11E-05,0.001734313,3.362924869
206231_at,2.028288638,6.206882854,5.23269479,1.11E-05,0.001734313,3.36095663
218400_at,2.197140635,11.1285262,5.231440832,1.12E-05,0.001735608,3.357594785
225807_at,2.360695174,8.895154386,5.224517652,1.14E-05,0.001752498,3.339033858
1564435_a_at,-3.0003429,4.13355437,-5.22411292,1.14E-05,0.001752498,3.337948782
1557389_at,2.395358226,7.843671224,5.219049802,1.16E-05,0.001773112,3.324374679
242239_at,-1.730823884,8.974211541,-5.215622358,1.17E-05,0.001785599,3.315185806
240286_at,-2.600698068,5.612451448,-5.213301614,1.18E-05,0.001792498,3.308963974
205246_at,1.677021562,8.997652323,5.206498576,1.20E-05,0.001822683,3.290725345
228010_at,2.630121567,11.39440789,5.199730784,1.22E-05,0.001842993,3.272581347
202934_at,2.021634619,11.99516108,5.197874506,1.23E-05,0.001847725,3.267604817
237261_at,1.777040009,7.551038689,5.196333086,1.24E-05,0.001850815,3.263472407
1554795_a_at,3.419547035,8.607084867,5.193922758,1.24E-05,0.00185854,3.257010552
226879_at,-1.936556036,8.669291356,-5.191099891,1.25E-05,0.00185854,3.249442754
206091_at,2.444488626,5.458653917,5.190676799,1.26E-05,0.00185854,3.248308493
229400_at,3.576182721,9.793295199,5.189216413,1.26E-05,0.00185854,3.244393373
203332_s_at,-2.25328624,8.800931585,-5.188670823,1.26E-05,0.00185854,3.242930714
215074_at,1.850022947,7.494085936,5.187164477,1.27E-05,0.001859299,3.238892399
214866_at,2.004619026,8.493191299,5.183013471,1.28E-05,0.00186656,3.227764155
207692_s_at,1.838860209,6.175459741,5.182693361,1.28E-05,0.00186656,3.22690599
201811_x_at,-1.813238343,10.89665637,-5.180984073,1.29E-05,0.00186656,3.222323669
225059_at,1.787334617,10.26756869,5.177601153,1.30E-05,0.001866622,3.213254664
208637_x_at,1.934638002,12.4541608,5.177465445,1.30E-05,0.001866622,3.212890856
203528_at,-1.532493175,9.204302152,-5.169899496,1.33E-05,0.001881255,3.192608167
219563_at,-1.982129987,9.521934165,-5.167590609,1.34E-05,0.001881255,3.186418615
1561254_at,2.866664739,6.984518239,5.167083191,1.34E-05,0.001881255,3.185058358
37512_at,2.482793106,7.22626273,5.164539309,1.35E-05,0.001881255,3.178238896
235146_at,1.659324156,10.01113334,5.16384707,1.36E-05,0.001881255,3.176383201
218872_at,-2.11363048,6.848842272,-5.16373953,1.36E-05,0.001881255,3.176094916
226997_at,2.236547439,8.957262584,5.163716427,1.36E-05,0.001881255,3.176032983
1568623_a_at,1.659272406,8.005405194,5.163051295,1.36E-05,0.001881255,3.174249957
202746_at,-2.581914617,9.77702537,-5.159346168,1.37E-05,0.001891665,3.164317644
237571_at,1.573600549,7.152237531,5.156175827,1.39E-05,0.001894674,3.155819018
204215_at,-1.603344485,9.735524058,-5.14892604,1.42E-05,0.001924792,3.136385094
201287_s_at,1.540646428,13.14230635,5.146519086,1.42E-05,0.001933294,3.129933072
